"time","vc.v_stim","vc.i","vc.is_end","vc.is_peak","vc.is_tail","vc.v_pulse","vc.vs_end","vc.vs_tail","vc.v","vc.vs_peak"
3.18,-0.04,1.900398723763785e-12,0,0,0,-0.04,0,0,-0.04,0
3.19,-0.04,1.899689488445992e-12,0,0,0,-0.04,0,0,-0.04,0
3.2,-0.04,1.898990313434956e-12,0,0,0,-0.04,0,0,-0.04,0
3.21,-0.04,1.898301055777829e-12,0,0,0,-0.04,0,0,-0.04,0
3.22,-0.04,1.897621574565453e-12,0,0,0,-0.04,0,0,-0.04,0
3.23,-0.04,1.896951730902532e-12,0,0,0,-0.04,0,0,-0.04,0
3.24,-0.04,1.896291387878265e-12,0,0,0,-0.04,0,0,-0.04,0
3.25,-0.04,1.895640410537443e-12,0,0,0,-0.04,0,0,-0.04,0
3.26,-0.04,1.894998665851987e-12,0,0,0,-0.04,0,0,-0.04,0
3.27,-0.04,1.894366022692931e-12,0,0,0,-0.04,0,0,-0.04,0
3.28,-0.04,1.893742351803084e-12,0,0,0,-0.04,0,0,-0.04,0
3.29,-0.04,1.893127525769838e-12,0,0,0,-0.04,0,0,-0.04,0
3.3,-0.04,1.89252141899785e-12,0,0,0,-0.04,0,0,-0.04,0
3.31,-0.04,1.891923907681862e-12,0,0,0,-0.04,0,0,-0.04,0
3.32,-0.04,1.8913348697836e-12,0,0,0,-0.04,0,0,-0.04,0
3.33,-0.04,1.89075418500408e-12,0,0,0,-0.04,0,0,-0.04,0
3.34,-0.04,1.890181734758958e-12,0,0,0,-0.04,0,0,-0.04,0
3.35,-0.04,1.889617402152466e-12,0,0,0,-0.04,0,0,-0.04,0
3.36,-0.04,1.889061071956865e-12,0,0,0,-0.04,0,0,-0.04,0
3.37,-0.04,1.888512630583375e-12,0,0,0,-0.04,0,0,-0.04,0
3.38,-0.04,1.887971966063497e-12,0,0,0,-0.04,0,0,-0.04,0
3.39,-0.04,1.887438968020337e-12,0,0,0,-0.04,0,0,-0.04,0
3.4,-0.04,1.886913527651632e-12,0,0,0,-0.04,0,0,-0.04,0
3.41,-0.04,1.886395537700905e-12,0,0,0,-0.04,0,0,-0.04,0
3.42,-0.04,1.885884892441233e-12,0,0,0,-0.04,0,0,-0.04,0
3.43,-0.04,1.88538148764743e-12,0,0,0,-0.04,0,0,-0.04,0
3.44,-0.04,1.884885220580191e-12,0,0,0,-0.04,0,0,-0.04,0
3.45,-0.04,1.884395989959182e-12,0,0,0,-0.04,0,0,-0.04,0
3.46,-0.04,1.883913695947426e-12,0,0,0,-0.04,0,0,-0.04,0
3.47,-0.04,1.88343824012551e-12,0,0,0,-0.04,0,0,-0.04,0
3.48,-0.04,1.882969525476088e-12,0,0,0,-0.04,0,0,-0.04,0
3.49,-0.04,1.88250745635919e-12,0,0,0,-0.04,0,0,-0.04,0
3.5,-0.04,1.882051938496787e-12,0,0,0,-0.04,0,0,-0.04,0
3.51,-0.04,1.881602878949252e-12,0,0,0,-0.04,0,0,-0.04,0
3.52,-0.04,1.88116018609993e-12,0,0,0,-0.04,0,0,-0.04,0
3.53,-0.04,1.88072376963276e-12,0,0,0,-0.04,0,0,-0.04,0
3.54,-0.04,1.880293540516779e-12,0,0,0,-0.04,0,0,-0.04,0
3.55,-0.04,1.87986941098496e-12,0,0,0,-0.04,0,0,-0.04,0
3.56,-0.04,1.879451294518556e-12,0,0,0,-0.04,0,0,-0.04,0
3.57,-0.04,1.879039105827209e-12,0,0,0,-0.04,0,0,-0.04,0
3.58,-0.04,1.878632760833044e-12,0,0,0,-0.04,0,0,-0.04,0
3.59,-0.04,1.8782321766521e-12,0,0,0,-0.04,0,0,-0.04,0
3.6,-0.04,1.877837271578095e-12,0,0,0,-0.04,0,0,-0.04,0
3.61,-0.04,1.877447965065229e-12,0,0,0,-0.04,0,0,-0.04,0
3.62,-0.04,1.877064177711539e-12,0,0,0,-0.04,0,0,-0.04,0
3.63,-0.04,1.876685831243116e-12,0,0,0,-0.04,0,0,-0.04,0
3.64,-0.04,1.876312848496986e-12,0,0,0,-0.04,0,0,-0.04,0
3.65,-0.04,1.87594515340678e-12,0,0,0,-0.04,0,0,-0.04,0
3.66,-0.04,1.875582670985055e-12,0,0,0,-0.04,0,0,-0.04,0
3.67,-0.04,1.875225327310485e-12,0,0,0,-0.04,0,0,-0.04,0
3.68,-0.04,1.874873049509579e-12,0,0,0,-0.04,0,0,-0.04,0
3.69,-0.04,1.874525765745211e-12,0,0,0,-0.04,0,0,-0.04,0
3.7,-0.04,1.874183405198165e-12,0,0,0,-0.04,0,0,-0.04,0
3.71,-0.04,1.873845898056382e-12,0,0,0,-0.04,0,0,-0.04,0
3.72,-0.04,1.873513175496909e-12,0,0,0,-0.04,0,0,-0.04,0
3.73,-0.04,1.873185169675428e-12,0,0,0,-0.04,0,0,-0.04,0
3.74,-0.04,1.872861813708797e-12,0,0,0,-0.04,0,0,-0.04,0
3.75,-0.04,1.872543041664777e-12,0,0,0,-0.04,0,0,-0.04,0
3.76,-0.04,1.872228788545207e-12,0,0,0,-0.04,0,0,-0.04,0
3.77,-0.04,1.871918990275865e-12,0,0,0,-0.04,0,0,-0.04,0
3.78,-0.04,1.871613583690298e-12,0,0,0,-0.04,0,0,-0.04,0
3.79,-0.04,1.87131250651978e-12,0,0,0,-0.04,0,0,-0.04,0
3.8,-0.04,1.871015697377823e-12,0,0,0,-0.04,0,0,-0.04,0
3.81,-0.04,1.870723095750169e-12,0,0,0,-0.04,0,0,-0.04,0
3.82,-0.04,1.870434641980029e-12,0,0,0,-0.04,0,0,-0.04,0
3.83,-0.04,1.870150277258045e-12,0,0,0,-0.04,0,0,-0.04,0
3.84,-0.04,1.869869943608283e-12,0,0,0,-0.04,0,0,-0.04,0
3.85,-0.04,1.869593583878132e-12,0,0,0,-0.04,0,0,-0.04,0
3.86,-0.04,1.869321141725066e-12,0,0,0,-0.04,0,0,-0.04,0
3.87,-0.04,1.86905256160643e-12,0,0,0,-0.04,0,0,-0.04,0
3.88,-0.04,1.868787788767014e-12,0,0,0,-0.04,0,0,-0.04,0
3.89,-0.04,1.86852676922866e-12,0,0,0,-0.04,0,0,-0.04,0
3.9,-0.04,1.868269449778686e-12,0,0,0,-0.04,0,0,-0.04,0
3.91,-0.04,1.868015777959267e-12,0,0,0,-0.04,0,0,-0.04,0
3.92,-0.04,1.867765702056733e-12,0,0,0,-0.04,0,0,-0.04,0
3.93,-0.04,1.867519171090681e-12,0,0,0,-0.04,0,0,-0.04,0
3.94,-0.04,1.867276134804179e-12,0,0,0,-0.04,0,0,-0.04,0
3.95,-0.04,1.867036543652546e-12,0,0,0,-0.04,0,0,-0.04,0
3.96,-0.04,1.866800348794509e-12,0,0,0,-0.04,0,0,-0.04,0
3.97,-0.04,1.866567502080601e-12,0,0,0,-0.04,0,0,-0.04,0
3.98,-0.04,1.866337956045293e-12,0,0,0,-0.04,0,0,-0.04,0
3.99,-0.04,1.86611166389502e-12,0,0,0,-0.04,0,0,-0.04,0
4,-0.04,1.865888579501058e-12,0,0,0,-0.04,0,0,-0.04,0
4.01,-0.04,1.865668657387657e-12,0,0,0,-0.04,0,0,-0.04,0
4.02,-0.04,1.86545185272515e-12,0,0,0,-0.04,0,0,-0.04,0
4.03,-0.04,1.865238121318453e-12,0,0,0,-0.04,0,0,-0.04,0
4.04,-0.04,1.86502741960032e-12,0,0,0,-0.04,0,0,-0.04,0
4.05,-0.04,1.864819704620242e-12,0,0,0,-0.04,0,0,-0.04,0
4.06,-0.04,1.864614934037796e-12,0,0,0,-0.04,0,0,-0.04,0
4.07,-0.04,1.864413066111967e-12,0,0,0,-0.04,0,0,-0.04,0
4.08,-0.04,1.864214059694573e-12,0,0,0,-0.04,0,0,-0.04,0
4.09,-0.04,1.864017874220007e-12,0,0,0,-0.04,0,0,-0.04,0
4.1,-0.04,1.863824469698715e-12,0,0,0,-0.04,0,0,-0.04,0
4.11,-0.04,1.863633806707383e-12,0,0,0,-0.04,0,0,-0.04,0
4.12,-0.04,1.863445846382423e-12,0,0,0,-0.04,0,0,-0.04,0
4.13,-0.04,1.863260550410629e-12,0,0,0,-0.04,0,0,-0.04,0
4.14,-0.04,1.863077881022642e-12,0,0,0,-0.04,0,0,-0.04,0
4.15,-0.04,1.86289780098409e-12,0,0,0,-0.04,0,0,-0.04,0
4.16,-0.04,1.862720273589004e-12,0,0,0,-0.04,0,0,-0.04,0
4.17,-0.04,1.862545262651457e-12,0,0,0,-0.04,0,0,-0.04,0
4.18,-0.04,1.862372732498895e-12,0,0,0,-0.04,0,0,-0.04,0
4.19,-0.04,1.862202647964312e-12,0,0,0,-0.04,0,0,-0.04,0
4.2,-0.04,1.86203497437944e-12,0,0,0,-0.04,0,0,-0.04,0
4.21,-0.04,1.861869677567495e-12,0,0,0,-0.04,0,0,-0.04,0
4.22,-0.04,1.8617067238362e-12,0,0,0,-0.04,0,0,-0.04,0
4.23,-0.04,1.861546079971103e-12,0,0,0,-0.04,0,0,-0.04,0
4.24,-0.04,1.861387713228414e-12,0,0,0,-0.04,0,0,-0.04,0
4.25,-0.04,1.861231591328916e-12,0,0,0,-0.04,0,0,-0.04,0
4.26,-0.04,1.861077682450576e-12,0,0,0,-0.04,0,0,-0.04,0
4.27,-0.04,1.86092595522308e-12,0,0,0,-0.04,0,0,-0.04,0
4.28,-0.04,1.860776378720193e-12,0,0,0,-0.04,0,0,-0.04,0
4.29,-0.04,1.860628922454867e-12,0,0,0,-0.04,0,0,-0.04,0
4.3,-0.04,1.860483556371494e-12,0,0,0,-0.04,0,0,-0.04,0
4.31,-0.04,1.860340250841342e-12,0,0,0,-0.04,0,0,-0.04,0
4.32,-0.04,1.860198976654966e-12,0,0,0,-0.04,0,0,-0.04,0
4.33,-0.04,1.860059705017759e-12,0,0,0,-0.04,0,0,-0.04,0
4.34,-0.04,1.859922407542607e-12,0,0,0,-0.04,0,0,-0.04,0
4.35,-0.04,1.859787056245533e-12,0,0,0,-0.04,0,0,-0.04,0
4.36,-0.04,1.859653623538603e-12,0,0,0,-0.04,0,0,-0.04,0
4.37,-0.04,1.859522082225632e-12,0,0,0,-0.04,0,0,-0.04,0
4.38,-0.04,1.859392405495368e-12,0,0,0,-0.04,0,0,-0.04,0
4.39,-0.04,1.859264566917225e-12,0,0,0,-0.04,0,0,-0.04,0
4.4,-0.04,1.859138540434765e-12,0,0,0,-0.04,0,0,-0.04,0
4.41,-0.04,1.859014300361444e-12,0,0,0,-0.04,0,0,-0.04,0
4.42,-0.04,1.858891821374382e-12,0,0,0,-0.04,0,0,-0.04,0
4.43,-0.04,1.858771078510117e-12,0,0,0,-0.04,0,0,-0.04,0
4.44,-0.04,1.858652047158682e-12,0,0,0,-0.04,0,0,-0.04,0
4.45,-0.04,1.85853470305933e-12,0,0,0,-0.04,0,0,-0.04,0
4.46,-0.04,1.858419022294933e-12,0,0,0,-0.04,0,0,-0.04,0
4.47,-0.04,1.858304981287668e-12,0,0,0,-0.04,0,0,-0.04,0
4.48,-0.04,1.85819255679375e-12,0,0,0,-0.04,0,0,-0.04,0
4.49,-0.04,1.858081725899039e-12,0,0,0,-0.04,0,0,-0.04,0
4.5,-0.04,1.857972466014137e-12,0,0,0,-0.04,0,0,-0.04,0
4.51,-0.04,1.857864754869899e-12,0,0,0,-0.04,0,0,-0.04,0
4.52,-0.04,1.857758570512892e-12,0,0,0,-0.04,0,0,-0.04,0
4.53,-0.04,1.8576538913008e-12,0,0,0,-0.04,0,0,-0.04,0
4.54,-0.04,1.857550695898257e-12,0,0,0,-0.04,0,0,-0.04,0
4.55,-0.04,1.857448963272118e-12,0,0,0,-0.04,0,0,-0.04,0
4.56,-0.04,1.857348672687691e-12,0,0,0,-0.04,0,0,-0.04,0
4.57,-0.04,1.857249803703844e-12,0,0,0,-0.04,0,0,-0.04,0
4.58,-0.04,1.857152336169649e-12,0,0,0,-0.04,0,0,-0.04,0
4.59,-0.04,1.857056250219338e-12,0,0,0,-0.04,0,0,-0.04,0
4.6,-0.04,1.856961526269258e-12,0,0,0,-0.04,0,0,-0.04,0
4.61,-0.04,1.856868145012861e-12,0,0,0,-0.04,0,0,-0.04,0
4.62,-0.04,1.856776087417772e-12,0,0,0,-0.04,0,0,-0.04,0
4.63,-0.04,1.856685334720928e-12,0,0,0,-0.04,0,0,-0.04,0
4.64,-0.04,1.856595868425709e-12,0,0,0,-0.04,0,0,-0.04,0
4.65,-0.04,1.856507670297237e-12,0,0,0,-0.04,0,0,-0.04,0
4.66,-0.04,1.856420722359559e-12,0,0,0,-0.04,0,0,-0.04,0
4.67,-0.04,1.856335006891116e-12,0,0,0,-0.04,0,0,-0.04,0
4.68,-0.04,1.856250506421963e-12,0,0,0,-0.04,0,0,-0.04,0
4.69,-0.04,1.856167203729411e-12,0,0,0,-0.04,0,0,-0.04,0
4.7,-0.04,1.85608508183527e-12,0,0,0,-0.04,0,0,-0.04,0
4.71,-0.04,1.856004124001686e-12,0,0,0,-0.04,0,0,-0.04,0
4.72,-0.04,1.855924313728376e-12,0,0,0,-0.04,0,0,-0.04,0
4.73,-0.04,1.855845634748668e-12,0,0,0,-0.04,0,0,-0.04,0
4.74,-0.04,1.855768071026734e-12,0,0,0,-0.04,0,0,-0.04,0
4.75,-0.04,1.855691606753826e-12,0,0,0,-0.04,0,0,-0.04,0
4.76,-0.04,1.855616226345488e-12,0,0,0,-0.04,0,0,-0.04,0
4.77,-0.04,1.855541914438008e-12,0,0,0,-0.04,0,0,-0.04,0
4.78,-0.04,1.85546865588559e-12,0,0,0,-0.04,0,0,-0.04,0
4.79,-0.04,1.855396435757037e-12,0,0,0,-0.04,0,0,-0.04,0
4.8,-0.04,1.855325239332862e-12,0,0,0,-0.04,0,0,-0.04,0
4.81,-0.04,1.855255052102206e-12,0,0,0,-0.04,0,0,-0.04,0
4.82,-0.04,1.855185859759887e-12,0,0,0,-0.04,0,0,-0.04,0
4.83,-0.04,1.855117648203556e-12,0,0,0,-0.04,0,0,-0.04,0
4.84,-0.04,1.855050403530669e-12,0,0,0,-0.04,0,0,-0.04,0
4.85,-0.04,1.854984112035891e-12,0,0,0,-0.04,0,0,-0.04,0
4.86,-0.04,1.854918760207978e-12,0,0,0,-0.04,0,0,-0.04,0
4.87,-0.04,1.854854334727437e-12,0,0,0,-0.04,0,0,-0.04,0
4.88,-0.04,1.854790822463307e-12,0,0,0,-0.04,0,0,-0.04,0
4.89,-0.04,1.854728210471065e-12,0,0,0,-0.04,0,0,-0.04,0
4.9,-0.04,1.854666485989352e-12,0,0,0,-0.04,0,0,-0.04,0
4.91,-0.04,1.854605636438026e-12,0,0,0,-0.04,0,0,-0.04,0
4.92,-0.04,1.854545649414951e-12,0,0,0,-0.04,0,0,-0.04,0
4.93,-0.04,1.854486512694103e-12,0,0,0,-0.04,0,0,-0.04,0
4.94,-0.04,1.854428214222457e-12,0,0,0,-0.04,0,0,-0.04,0
4.95,-0.04,1.854370742118134e-12,0,0,0,-0.04,0,0,-0.04,0
4.96,-0.04,1.854314084667395e-12,0,0,0,-0.04,0,0,-0.04,0
4.97,-0.04,1.854258230322818e-12,0,0,0,-0.04,0,0,-0.04,0
4.98,-0.04,1.854203167700403e-12,0,0,0,-0.04,0,0,-0.04,0
4.99,-0.04,1.854148885577765e-12,0,0,0,-0.04,0,0,-0.04,0
5,-0.04,1.854095372891361e-12,0,0,0,-0.04,0,0,-0.04,0
5,-0.04,1.854095372891361e-12,0,0,0,-0.04,0,0,-0.04,0
5.01,-0.04,1.854042618697432e-12,0,0,0,-0.04,0,0,-0.04,0
5.02,-0.04,1.85399061232232e-12,0,0,0,-0.04,0,0,-0.04,0
5.03,-0.04,1.853939343118359e-12,0,0,0,-0.04,0,0,-0.04,0
5.04,-0.04,1.85388880064821e-12,0,0,0,-0.04,0,0,-0.04,0
5.05,-0.04,1.853838974601017e-12,0,0,0,-0.04,0,0,-0.04,0
5.06,-0.04,1.8537898548272e-12,0,0,0,-0.04,0,0,-0.04,0
5.07,-0.04,1.853741431316103e-12,0,0,0,-0.04,0,0,-0.04,0
5.08,-0.04,1.85369369419723e-12,0,0,0,-0.04,0,0,-0.04,0
5.09,-0.04,1.853646633739898e-12,0,0,0,-0.04,0,0,-0.04,0
5.1,-0.04,1.853600240353516e-12,0,0,0,-0.04,0,0,-0.04,0
5.11,-0.04,1.85355450458087e-12,0,0,0,-0.04,0,0,-0.04,0
5.12,-0.04,1.853509417101129e-12,0,0,0,-0.04,0,0,-0.04,0
5.13,-0.04,1.853464968726407e-12,0,0,0,-0.04,0,0,-0.04,0
5.14,-0.04,1.853421150396885e-12,0,0,0,-0.04,0,0,-0.04,0
5.15,-0.04,1.853377953182156e-12,0,0,0,-0.04,0,0,-0.04,0
5.16,-0.04,1.853335368278086e-12,0,0,0,-0.04,0,0,-0.04,0
5.17,-0.04,1.853293387004331e-12,0,0,0,-0.04,0,0,-0.04,0
5.18,-0.04,1.853252000804756e-12,0,0,0,-0.04,0,0,-0.04,0
5.19,-0.04,1.85321120124488e-12,0,0,0,-0.04,0,0,-0.04,0
5.2,-0.04,1.853170980008565e-12,0,0,0,-0.04,0,0,-0.04,0
5.21,-0.04,1.853131328898723e-12,0,0,0,-0.04,0,0,-0.04,0
5.22,-0.04,1.853092239833849e-12,0,0,0,-0.04,0,0,-0.04,0
5.23,-0.04,1.853053704847022e-12,0,0,0,-0.04,0,0,-0.04,0
5.24,-0.04,1.853015716084167e-12,0,0,0,-0.04,0,0,-0.04,0
5.25,-0.04,1.852978265802674e-12,0,0,0,-0.04,0,0,-0.04,0
5.26,-0.04,1.852941346369729e-12,0,0,0,-0.04,0,0,-0.04,0
5.27,-0.04,1.852904950260719e-12,0,0,0,-0.04,0,0,-0.04,0
5.28,-0.04,1.85286907005764e-12,0,0,0,-0.04,0,0,-0.04,0
5.29,-0.04,1.852833698447551e-12,0,0,0,-0.04,0,0,-0.04,0
5.3,-0.04,1.852798828221492e-12,0,0,0,-0.04,0,0,-0.04,0
5.31,-0.04,1.852764452272666e-12,0,0,0,-0.04,0,0,-0.04,0
5.32,-0.04,1.852730563594742e-12,0,0,0,-0.04,0,0,-0.04,0
5.33,-0.04,1.852697155280849e-12,0,0,0,-0.04,0,0,-0.04,0
5.34,-0.04,1.85266422052182e-12,0,0,0,-0.04,0,0,-0.04,0
5.35,-0.04,1.85263175260464e-12,0,0,0,-0.04,0,0,-0.04,0
5.36,-0.04,1.852599744912338e-12,0,0,0,-0.04,0,0,-0.04,0
5.37,-0.04,1.852568190921472e-12,0,0,0,-0.04,0,0,-0.04,0
5.38,-0.04,1.852537084200296e-12,0,0,0,-0.04,0,0,-0.04,0
5.39,-0.04,1.852506418409222e-12,0,0,0,-0.04,0,0,-0.04,0
5.4,-0.04,1.852476187298355e-12,0,0,0,-0.04,0,0,-0.04,0
5.41,-0.04,1.852446384705674e-12,0,0,0,-0.04,0,0,-0.04,0
5.42,-0.04,1.852417004557373e-12,0,0,0,-0.04,0,0,-0.04,0
5.43,-0.04,1.852388040865624e-12,0,0,0,-0.04,0,0,-0.04,0
5.44,-0.04,1.852359487726789e-12,0,0,0,-0.04,0,0,-0.04,0
5.45,-0.04,1.852331339321678e-12,0,0,0,-0.04,0,0,-0.04,0
5.46,-0.04,1.852303589913504e-12,0,0,0,-0.04,0,0,-0.04,0
5.47,-0.04,1.852276233846091e-12,0,0,0,-0.04,0,0,-0.04,0
5.48,-0.04,1.852249265544201e-12,0,0,0,-0.04,0,0,-0.04,0
5.49,-0.04,1.852222679511595e-12,0,0,0,-0.04,0,0,-0.04,0
5.5,-0.04,1.852196470329164e-12,0,0,0,-0.04,0,0,-0.04,0
5.5,-0.04,1.852196470329164e-12,1.852196470329164e-12,0,0,-0.035,-0.04,0,-0.04,-0.04
5.500000000000061,-0.04,1.852196470329164e-12,1.852196470329164e-12,0,0,-0.035,-0.04,0,-0.04,-0.04
5.500000000000061,-0.04,1.852196470329164e-12,1.852196470329164e-12,0,0,-0.035,-0.04,0,-0.04,-0.04
5.51,-0.04,1.852170632636393e-12,1.852196470329164e-12,0,0,-0.035,-0.04,0,-0.04,-0.04
5.52,-0.04,1.852145161210456e-12,1.852196470329164e-12,0,0,-0.035,-0.04,0,-0.04,-0.04
5.53,-0.04,1.852120050831388e-12,1.852196470329164e-12,0,0,-0.035,-0.04,0,-0.04,-0.04
5.54,-0.04,1.852095296388097e-12,1.852196470329164e-12,0,0,-0.035,-0.04,0,-0.04,-0.04
5.55,-0.04,1.852070892835018e-12,1.852196470329164e-12,0,0,-0.035,-0.04,0,-0.04,-0.04
5.56,-0.04,1.852046835190655e-12,1.852196470329164e-12,0,0,-0.035,-0.04,0,-0.04,-0.04
5.57,-0.04,1.852023118555693e-12,1.852196470329164e-12,0,0,-0.035,-0.04,0,-0.04,-0.04
5.58,-0.04,1.851999738098464e-12,1.852196470329164e-12,0,0,-0.035,-0.04,0,-0.04,-0.04
5.59,-0.04,1.851976689054915e-12,1.852196470329164e-12,0,0,-0.035,-0.04,0,-0.04,-0.04
5.6,-0.04,1.851953966725858e-12,1.852196470329164e-12,0,0,-0.035,-0.04,0,-0.04,-0.04
5.61,-0.04,1.851931566480101e-12,1.852196470329164e-12,0,0,-0.035,-0.04,0,-0.04,-0.04
5.62,-0.04,1.851909483751704e-12,1.852196470329164e-12,0,0,-0.035,-0.04,0,-0.04,-0.04
5.63,-0.04,1.851887714040187e-12,1.852196470329164e-12,0,0,-0.035,-0.04,0,-0.04,-0.04
5.64,-0.04,1.851866252908934e-12,1.852196470329164e-12,0,0,-0.035,-0.04,0,-0.04,-0.04
5.65,-0.04,1.851845095983856e-12,1.852196470329164e-12,0,0,-0.035,-0.04,0,-0.04,-0.04
5.66,-0.04,1.851824238952876e-12,1.852196470329164e-12,0,0,-0.035,-0.04,0,-0.04,-0.04
5.67,-0.04,1.851803677565491e-12,1.852196470329164e-12,0,0,-0.035,-0.04,0,-0.04,-0.04
5.68,-0.04,1.851783407630901e-12,1.852196470329164e-12,0,0,-0.035,-0.04,0,-0.04,-0.04
5.69,-0.04,1.851763425018307e-12,1.852196470329164e-12,0,0,-0.035,-0.04,0,-0.04,-0.04
5.7,-0.04,1.851743725654672e-12,1.852196470329164e-12,0,0,-0.035,-0.04,0,-0.04,-0.04
5.71,-0.04,1.851724305524479e-12,1.852196470329164e-12,0,0,-0.035,-0.04,0,-0.04,-0.04
5.72,-0.04,1.851705160669285e-12,1.852196470329164e-12,0,0,-0.035,-0.04,0,-0.04,-0.04
5.73,-0.04,1.851686287188003e-12,1.852196470329164e-12,0,0,-0.035,-0.04,0,-0.04,-0.04
5.74,-0.04,1.85166768123373e-12,1.852196470329164e-12,0,0,-0.035,-0.04,0,-0.04,-0.04
5.75,-0.04,1.851649339014118e-12,1.852196470329164e-12,0,0,-0.035,-0.04,0,-0.04,-0.04
5.76,-0.04,1.851631256790654e-12,1.852196470329164e-12,0,0,-0.035,-0.04,0,-0.04,-0.04
5.77,-0.04,1.851613430877935e-12,1.852196470329164e-12,0,0,-0.035,-0.04,0,-0.04,-0.04
5.78,-0.04,1.851595857643163e-12,1.852196470329164e-12,0,0,-0.035,-0.04,0,-0.04,-0.04
5.79,-0.04,1.851578533504643e-12,1.852196470329164e-12,0,0,-0.035,-0.04,0,-0.04,-0.04
5.8,-0.04,1.851561454931528e-12,1.852196470329164e-12,0,0,-0.035,-0.04,0,-0.04,-0.04
5.81,-0.04,1.851544618442944e-12,1.852196470329164e-12,0,0,-0.035,-0.04,0,-0.04,-0.04
5.82,-0.04,1.851528020607369e-12,1.852196470329164e-12,0,0,-0.035,-0.04,0,-0.04,-0.04
5.83,-0.04,1.851511658042207e-12,1.852196470329164e-12,0,0,-0.035,-0.04,0,-0.04,-0.04
5.84,-0.04,1.851495527412397e-12,1.852196470329164e-12,0,0,-0.035,-0.04,0,-0.04,-0.04
5.85,-0.04,1.851479625430214e-12,1.852196470329164e-12,0,0,-0.035,-0.04,0,-0.04,-0.04
5.86,-0.04,1.851463948855102e-12,1.852196470329164e-12,0,0,-0.035,-0.04,0,-0.04,-0.04
5.87,-0.04,1.85144849449177e-12,1.852196470329164e-12,0,0,-0.035,-0.04,0,-0.04,-0.04
5.88,-0.04,1.851433259190312e-12,1.852196470329164e-12,0,0,-0.035,-0.04,0,-0.04,-0.04
5.89,-0.04,1.851418239845763e-12,1.852196470329164e-12,0,0,-0.035,-0.04,0,-0.04,-0.04
5.9,-0.04,1.851403433396714e-12,1.852196470329164e-12,0,0,-0.035,-0.04,0,-0.04,-0.04
5.91,-0.04,1.851388836825046e-12,1.852196470329164e-12,0,0,-0.035,-0.04,0,-0.04,-0.04
5.92,-0.04,1.851374447156331e-12,1.852196470329164e-12,0,0,-0.035,-0.04,0,-0.04,-0.04
5.93,-0.04,1.851360261457986e-12,1.852196470329164e-12,0,0,-0.035,-0.04,0,-0.04,-0.04
5.94,-0.04,1.851346276838541e-12,1.852196470329164e-12,0,0,-0.035,-0.04,0,-0.04,-0.04
5.95,-0.04,1.851332490447677e-12,1.852196470329164e-12,0,0,-0.035,-0.04,0,-0.04,-0.04
5.96,-0.04,1.851318899475387e-12,1.852196470329164e-12,0,0,-0.035,-0.04,0,-0.04,-0.04
5.97,-0.04,1.851305501151265e-12,1.852196470329164e-12,0,0,-0.035,-0.04,0,-0.04,-0.04
5.98,-0.04,1.851292292744336e-12,1.852196470329164e-12,0,0,-0.035,-0.04,0,-0.04,-0.04
5.99,-0.04,1.851279271563422e-12,1.852196470329164e-12,0,0,-0.035,-0.04,0,-0.04,-0.04
6,-0.04,1.851266434954064e-12,1.852196470329164e-12,0,0,-0.035,-0.04,0,-0.04,-0.04
6.01,-0.04,1.851253780299857e-12,1.852196470329164e-12,0,0,-0.035,-0.04,0,-0.04,-0.04
6.02,-0.04,1.851241305022565e-12,1.852196470329164e-12,0,0,-0.035,-0.04,0,-0.04,-0.04
6.03,-0.04,1.851229006579462e-12,1.852196470329164e-12,0,0,-0.035,-0.04,0,-0.04,-0.04
6.04,-0.04,1.851216882464213e-12,1.852196470329164e-12,0,0,-0.035,-0.04,0,-0.04,-0.04
6.05,-0.04,1.851204930205349e-12,1.852196470329164e-12,0,0,-0.035,-0.04,0,-0.04,-0.04
6.06,-0.04,1.851193147366633e-12,1.852196470329164e-12,0,0,-0.035,-0.04,0,-0.04,-0.04
6.07,-0.04,1.851181531546106e-12,1.852196470329164e-12,0,0,-0.035,-0.04,0,-0.04,-0.04
6.08,-0.04,1.851170080376733e-12,1.852196470329164e-12,0,0,-0.035,-0.04,0,-0.04,-0.04
6.09,-0.04,1.851158791525025e-12,1.852196470329164e-12,0,0,-0.035,-0.04,0,-0.04,-0.04
6.1,-0.04,1.851147662689658e-12,1.852196470329164e-12,0,0,-0.035,-0.04,0,-0.04,-0.04
6.11,-0.04,1.851136691602555e-12,1.852196470329164e-12,0,0,-0.035,-0.04,0,-0.04,-0.04
6.12,-0.04,1.851125876028292e-12,1.852196470329164e-12,0,0,-0.035,-0.04,0,-0.04,-0.04
6.13,-0.04,1.851115213762454e-12,1.852196470329164e-12,0,0,-0.035,-0.04,0,-0.04,-0.04
6.14,-0.04,1.851104702632027e-12,1.852196470329164e-12,0,0,-0.035,-0.04,0,-0.04,-0.04
6.15,-0.04,1.851094340494194e-12,1.852196470329164e-12,0,0,-0.035,-0.04,0,-0.04,-0.04
6.16,-0.04,1.851084125236868e-12,1.852196470329164e-12,0,0,-0.035,-0.04,0,-0.04,-0.04
6.17,-0.04,1.851074054777476e-12,1.852196470329164e-12,0,0,-0.035,-0.04,0,-0.04,-0.04
6.18,-0.04,1.851064127064756e-12,1.852196470329164e-12,0,0,-0.035,-0.04,0,-0.04,-0.04
