"time","vc.v_stim","vc.i","vc.is_end","vc.v_pulse","vc.vs_end","vc.v"
34,-0.05,-1.595068828125318e-12,-8.440943071530493e-11,-0.115,-0.12,-0.05
34.1,-0.05,-1.59483179422569e-12,-8.440943071530493e-11,-0.115,-0.12,-0.05
34.2,-0.05,-1.594614523301499e-12,-8.440943071530493e-11,-0.115,-0.12,-0.05
34.3,-0.05,-1.59441536758396e-12,-8.440943071530493e-11,-0.115,-0.12,-0.05
34.4,-0.05,-1.5942328167238e-12,-8.440943071530493e-11,-0.115,-0.12,-0.05
34.5,-0.05,-1.594065486247215e-12,-8.440943071530493e-11,-0.115,-0.12,-0.05
34.6,-0.05,-1.593912107151353e-12,-8.440943071530493e-11,-0.115,-0.12,-0.05
34.7,-0.05,-1.593771516229735e-12,-8.440943071530493e-11,-0.115,-0.12,-0.05
34.8,-0.05,-1.593642647219669e-12,-8.440943071530493e-11,-0.115,-0.12,-0.05
34.9,-0.05,-1.59352452284528e-12,-8.440943071530493e-11,-0.115,-0.12,-0.05
35,-0.05,-1.593416247209165e-12,-8.440943071530493e-11,-0.115,-0.12,-0.05
35.1,-0.05,-1.593316999183899e-12,-8.440943071530493e-11,-0.115,-0.12,-0.05
35.2,-0.05,-1.593226026113517e-12,-8.440943071530493e-11,-0.115,-0.12,-0.05
35.3,-0.05,-1.593142637999656e-12,-8.440943071530493e-11,-0.115,-0.12,-0.05
35.4,-0.05,-1.593066202486565e-12,-8.440943071530493e-11,-0.115,-0.12,-0.05
35.5,-0.05,-1.592996139860137e-12,-8.440943071530493e-11,-0.115,-0.12,-0.05
35.6,-0.05,-1.592931918777826e-12,-8.440943071530493e-11,-0.115,-0.12,-0.05
35.7,-0.05,-1.592873052241145e-12,-8.440943071530493e-11,-0.115,-0.12,-0.05
35.8,-0.05,-1.592819093741225e-12,-8.440943071530493e-11,-0.115,-0.12,-0.05
35.9,-0.05,-1.59276963412942e-12,-8.440943071530493e-11,-0.115,-0.12,-0.05
36,-0.05,-1.592724298246283e-12,-8.440943071530493e-11,-0.115,-0.12,-0.05
36.1,-0.05,-1.592682742304962e-12,-8.440943071530493e-11,-0.115,-0.12,-0.05
36.2,-0.05,-1.592644651144374e-12,-8.440943071530493e-11,-0.115,-0.12,-0.05
36.3,-0.05,-1.592609735863433e-12,-8.440943071530493e-11,-0.115,-0.12,-0.05
36.4,-0.05,-1.592577731691423e-12,-8.440943071530493e-11,-0.115,-0.12,-0.05
36.5,-0.05,-1.592548395910369e-12,-8.440943071530493e-11,-0.115,-0.12,-0.05
36.6,-0.05,-1.592521506028349e-12,-8.440943071530493e-11,-0.115,-0.12,-0.05
36.7,-0.05,-1.592496858117144e-12,-8.440943071530493e-11,-0.115,-0.12,-0.05
36.8,-0.05,-1.592474265261584e-12,-8.440943071530493e-11,-0.115,-0.12,-0.05
36.9,-0.05,-1.592453556116621e-12,-8.440943071530493e-11,-0.115,-0.12,-0.05
37,-0.05,-1.59243457360728e-12,-8.440943071530493e-11,-0.115,-0.12,-0.05
37.1,-0.05,-1.592417173789128e-12,-8.440943071530493e-11,-0.115,-0.12,-0.05
37.2,-0.05,-1.592401224713406e-12,-8.440943071530493e-11,-0.115,-0.12,-0.05
37.3,-0.05,-1.592386605393269e-12,-8.440943071530493e-11,-0.115,-0.12,-0.05
37.4,-0.05,-1.592373204976183e-12,-8.440943071530493e-11,-0.115,-0.12,-0.05
37.5,-0.05,-1.592360921848001e-12,-8.440943071530493e-11,-0.115,-0.12,-0.05
37.6,-0.05,-1.59234966283449e-12,-8.440943071530493e-11,-0.115,-0.12,-0.05
37.7,-0.05,-1.592339342549959e-12,-8.440943071530493e-11,-0.115,-0.12,-0.05
37.8,-0.05,-1.592329882738212e-12,-8.440943071530493e-11,-0.115,-0.12,-0.05
37.9,-0.05,-1.592321211659746e-12,-8.440943071530493e-11,-0.115,-0.12,-0.05
38,-0.05,-1.592313263541062e-12,-8.440943071530493e-11,-0.115,-0.12,-0.05
38.1,-0.05,-1.592305978100999e-12,-8.440943071530493e-11,-0.115,-0.12,-0.05
38.2,-0.05,-1.592299300093555e-12,-8.440943071530493e-11,-0.115,-0.12,-0.05
38.3,-0.05,-1.592293178870762e-12,-8.440943071530493e-11,-0.115,-0.12,-0.05
38.4,-0.05,-1.592287568015173e-12,-8.440943071530493e-11,-0.115,-0.12,-0.05
38.5,-0.05,-1.592282424970412e-12,-8.440943071530493e-11,-0.115,-0.12,-0.05
38.6,-0.05,-1.592277710730443e-12,-8.440943071530493e-11,-0.115,-0.12,-0.05
38.7,-0.05,-1.59227338954792e-12,-8.440943071530493e-11,-0.115,-0.12,-0.05
38.8,-0.05,-1.592269428646125e-12,-8.440943071530493e-11,-0.115,-0.12,-0.05
38.9,-0.05,-1.592265797990455e-12,-8.440943071530493e-11,-0.115,-0.12,-0.05
39,-0.05,-1.5922624700456e-12,-8.440943071530493e-11,-0.115,-0.12,-0.05
39.1,-0.05,-1.592259419569387e-12,-8.440943071530493e-11,-0.115,-0.12,-0.05
39.2,-0.05,-1.592256623432804e-12,-8.440943071530493e-11,-0.115,-0.12,-0.05
39.3,-0.05,-1.592254060424735e-12,-8.440943071530493e-11,-0.115,-0.12,-0.05
39.4,-0.05,-1.592251711111049e-12,-8.440943071530493e-11,-0.115,-0.12,-0.05
39.5,-0.05,-1.592249557675391e-12,-8.440943071530493e-11,-0.115,-0.12,-0.05
39.6,-0.05,-1.59224758378219e-12,-8.440943071530493e-11,-0.115,-0.12,-0.05
39.7,-0.05,-1.592245774467293e-12,-8.440943071530493e-11,-0.115,-0.12,-0.05
39.8,-0.05,-1.592244116004197e-12,-8.440943071530493e-11,-0.115,-0.12,-0.05
39.9,-0.05,-1.592242595817103e-12,-8.440943071530493e-11,-0.115,-0.12,-0.05
40,-0.05,-1.592241202379258e-12,-8.440943071530493e-11,-0.115,-0.12,-0.05
40,-0.115,-6.767025110111846e-12,-8.440943071530493e-11,-0.115,-0.12,-0.115
40.1,-0.115,-2.772969905123761e-11,-8.440943071530493e-11,-0.115,-0.12,-0.115
40.2,-0.115,-4.248607107450853e-11,-8.440943071530493e-11,-0.115,-0.12,-0.115
40.3,-0.115,-5.287360636215154e-11,-8.440943071530493e-11,-0.115,-0.12,-0.115
40.4,-0.115,-6.01857620317073e-11,-8.440943071530493e-11,-0.115,-0.12,-0.115
40.5,-0.115,-6.533304856784565e-11,-8.440943071530493e-11,-0.115,-0.12,-0.115
40.6,-0.115,-6.895640669660361e-11,-8.440943071530493e-11,-0.115,-0.12,-0.115
40.7,-0.115,-7.150701740009459e-11,-8.440943071530493e-11,-0.115,-0.12,-0.115
40.8,-0.115,-7.330248302330391e-11,-8.440943071530493e-11,-0.115,-0.12,-0.115
40.9,-0.115,-7.456637515694637e-11,-8.440943071530493e-11,-0.115,-0.12,-0.115
41,-0.115,-7.545607379825341e-11,-8.440943071530493e-11,-0.115,-0.12,-0.115
41.1,-0.115,-7.608236432675157e-11,-8.440943071530493e-11,-0.115,-0.12,-0.115
41.2,-0.115,-7.652323251275914e-11,-8.440943071530493e-11,-0.115,-0.12,-0.115
41.3,-0.115,-7.683357531468477e-11,-8.440943071530493e-11,-0.115,-0.12,-0.115
41.4,-0.115,-7.705203665474935e-11,-8.440943071530493e-11,-0.115,-0.12,-0.115
41.5,-0.115,-7.720581936431999e-11,-8.440943071530493e-11,-0.115,-0.12,-0.115
41.6,-0.115,-7.731407248483215e-11,-8.440943071530493e-11,-0.115,-0.12,-0.115
41.7,-0.115,-7.73902757081225e-11,-8.440943071530493e-11,-0.115,-0.12,-0.115
41.8,-0.115,-7.744391786839496e-11,-8.440943071530493e-11,-0.115,-0.12,-0.115
41.9,-0.115,-7.748167849365913e-11,-8.440943071530493e-11,-0.115,-0.12,-0.115
42,-0.115,-7.75082595413454e-11,-8.440943071530493e-11,-0.115,-0.12,-0.115
42.1,-0.115,-7.75269708865967e-11,-8.440943071530493e-11,-0.115,-0.12,-0.115
42.2,-0.115,-7.754014246828883e-11,-8.440943071530493e-11,-0.115,-0.12,-0.115
42.3,-0.115,-7.754941441330171e-11,-8.440943071530493e-11,-0.115,-0.12,-0.115
42.4,-0.115,-7.755594126530264e-11,-8.440943071530493e-11,-0.115,-0.12,-0.115
42.5,-0.115,-7.756053574855428e-11,-8.440943071530493e-11,-0.115,-0.12,-0.115
42.6,-0.115,-7.756376996851847e-11,-8.440943071530493e-11,-0.115,-0.12,-0.115
42.7,-0.115,-7.756604665113074e-11,-8.440943071530493e-11,-0.115,-0.12,-0.115
42.8,-0.115,-7.756764928911046e-11,-8.440943071530493e-11,-0.115,-0.12,-0.115
42.9,-0.115,-7.756877744306599e-11,-8.440943071530493e-11,-0.115,-0.12,-0.115
43,-0.115,-7.756957159081537e-11,-8.440943071530493e-11,-0.115,-0.12,-0.115
43.1,-0.115,-7.757013061970233e-11,-8.440943071530493e-11,-0.115,-0.12,-0.115
43.2,-0.115,-7.757052414004565e-11,-8.440943071530493e-11,-0.115,-0.12,-0.115
43.3,-0.115,-7.757080115303208e-11,-8.440943071530493e-11,-0.115,-0.12,-0.115
43.4,-0.115,-7.757099615233891e-11,-8.440943071530493e-11,-0.115,-0.12,-0.115
43.5,-0.115,-7.757113341929125e-11,-8.440943071530493e-11,-0.115,-0.12,-0.115
43.6,-0.115,-7.757123004621986e-11,-8.440943071530493e-11,-0.115,-0.12,-0.115
43.7,-0.115,-7.757129806536006e-11,-8.440943071530493e-11,-0.115,-0.12,-0.115
43.8,-0.115,-7.757134594650538e-11,-8.440943071530493e-11,-0.115,-0.12,-0.115
43.9,-0.115,-7.75713796517824e-11,-8.440943071530493e-11,-0.115,-0.12,-0.115
44,-0.115,-7.757140337815437e-11,-8.440943071530493e-11,-0.115,-0.12,-0.115
44,-0.05,-1.825209491250691e-11,-7.757140337815437e-11,-0.11,-0.115,-0.05
44.00000000000093,-0.05,-1.825209491249337e-11,-7.757140337815437e-11,-0.11,-0.115,-0.05
44.00000000000093,-0.05,-1.825209491249337e-11,-7.757140337815437e-11,-0.11,-0.115,-0.05
44.1,-0.05,-1.686305866886313e-11,-7.757140337815437e-11,-0.11,-0.115,-0.05
44.2,-0.05,-1.558983496138998e-11,-7.757140337815437e-11,-0.11,-0.115,-0.05
44.3,-0.05,-1.4422767783295e-11,-7.757140337815437e-11,-0.11,-0.115,-0.05
44.4,-0.05,-1.335300620865426e-11,-7.757140337815437e-11,-0.11,-0.115,-0.05
44.5,-0.05,-1.2372437267892e-11,-7.757140337815437e-11,-0.11,-0.115,-0.05
44.6,-0.05,-1.147362441994358e-11,-7.757140337815437e-11,-0.11,-0.115,-0.05
44.7,-0.05,-1.064975115407998e-11,-7.757140337815437e-11,-0.11,-0.115,-0.05
44.8,-0.05,-9.894569294136309e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
44.9,-0.05,-9.202351613093747e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
45,-0.05,-8.567848398252742e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
45.1,-0.05,-7.986247637818471e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
45.2,-0.05,-7.453138527263146e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
45.3,-0.05,-6.964478018001803e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
45.4,-0.05,-6.516560155457289e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
45.5,-0.05,-6.105987973353771e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
45.6,-0.05,-5.729647731549677e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
45.7,-0.05,-5.384685301571453e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
45.8,-0.05,-5.068484521367683e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
45.9,-0.05,-4.778647354425394e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
46,-0.05,-4.512975703381374e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
46.1,-0.05,-4.269454739793759e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
46.2,-0.05,-4.046237623954161e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
46.3,-0.05,-3.841631498623751e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
46.4,-0.05,-3.654084650486173e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
46.5,-0.05,-3.482174742193495e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
46.6,-0.05,-3.324598025385853e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
46.7,-0.05,-3.180159453309104e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
46.8,-0.05,-3.047763617680379e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
46.9,-0.05,-2.92640644110825e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
47,-0.05,-2.815167562352552e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
47.1,-0.05,-2.713203356426828e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
47.2,-0.05,-2.619740536513116e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
47.3,-0.05,-2.534070289542548e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
47.4,-0.05,-2.455542900513169e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
47.5,-0.05,-2.383562825207409e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
47.6,-0.05,-2.317584173656142e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
47.7,-0.05,-2.257106570055208e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
47.8,-0.05,-2.201671358012861e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
47.9,-0.05,-2.150858122222961e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
48,-0.05,-2.104281499962149e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
48.1,-0.05,-2.061588258533887e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
48.2,-0.05,-2.022454616501067e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
48.3,-0.05,-1.986583788081477e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
48.4,-0.05,-1.95370373229919e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
48.5,-0.05,-1.923565089970746e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
48.6,-0.05,-1.895939292515312e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
48.7,-0.05,-1.870616828536695e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
48.8,-0.05,-1.847405654864668e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
48.9,-0.05,-1.826129740212303e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
49,-0.05,-1.806627730051559e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
49.1,-0.05,-1.788751723011831e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
49.2,-0.05,-1.772366149165132e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
49.3,-0.05,-1.757346741865215e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
49.4,-0.05,-1.74357959538382e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
49.5,-0.05,-1.730960300989305e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
49.6,-0.05,-1.719393155158826e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
49.7,-0.05,-1.708790433764054e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
49.8,-0.05,-1.699071726779409e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
49.9,-0.05,-1.69016332846009e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
50,-0.05,-1.681997678364764e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
50.1,-0.05,-1.674512848983627e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
50.2,-0.05,-1.667652076086098e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
50.3,-0.05,-1.661363328226314e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
50.4,-0.05,-1.655598912141622e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
50.5,-0.05,-1.650315111051431e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
50.6,-0.05,-1.645471853113332e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
50.7,-0.05,-1.641032407522067e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
50.8,-0.05,-1.636963105948156e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
50.9,-0.05,-1.633233087217372e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
51,-0.05,-1.629814063205017e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
51.1,-0.05,-1.626680104354544e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
51.2,-0.05,-1.623807443020107e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
51.3,-0.05,-1.621174293212238e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
51.4,-0.05,-1.618760685375323e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
51.5,-0.05,-1.616548314938969e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
51.6,-0.05,-1.61452040349778e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
51.7,-0.05,-1.612661571564508e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
51.8,-0.05,-1.610957721936091e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
51.9,-0.05,-1.609395932780229e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
52,-0.05,-1.607964359637935e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
52.1,-0.05,-1.606652145594586e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
52.2,-0.05,-1.605449338944783e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
52.3,-0.05,-1.604346817718167e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
52.4,-0.05,-1.60333622049964e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
52.5,-0.05,-1.602409883016011e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
52.6,-0.05,-1.601560780012625e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
52.7,-0.05,-1.600782471973691e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
52.8,-0.05,-1.600069056285776e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
52.9,-0.05,-1.599415122472217e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
53,-0.05,-1.598815711161617e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
53.1,-0.05,-1.598266276476056e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
53.2,-0.05,-1.597762651555629e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
53.3,-0.05,-1.59730101695693e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
53.4,-0.05,-1.596877871687343e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
53.5,-0.05,-1.596490006653711e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
53.6,-0.05,-1.596134480324848e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
53.7,-0.05,-1.595808596422997e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
53.8,-0.05,-1.595509883475799e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
53.9,-0.05,-1.595236076072904e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
54,-0.05,-1.594985097685241e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
54.1,-0.05,-1.5947550449167e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
54.2,-0.05,-1.594544173069046e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
54.3,-0.05,-1.59435088291041e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
54.4,-0.05,-1.594173708546768e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
54.5,-0.05,-1.594011306304704e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
54.6,-0.05,-1.593862444541095e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
54.7,-0.05,-1.593725994302605e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
54.8,-0.05,-1.593600920763705e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
54.9,-0.05,-1.593486275379068e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
55,-0.05,-1.593381188696981e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
55.1,-0.05,-1.593284863745948e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
55.2,-0.05,-1.593196570001748e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
55.3,-0.05,-1.593115637852001e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
55.4,-0.05,-1.593041453514584e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
55.5,-0.05,-1.59297345438358e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
55.6,-0.05,-1.592911124758311e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
55.7,-0.05,-1.592853991939147e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
55.8,-0.05,-1.592801622634503e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
55.9,-0.05,-1.592753619682445e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
56,-0.05,-1.592709619031715e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
56.1,-0.05,-1.592669286987124e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
56.2,-0.05,-1.592632317673228e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
56.3,-0.05,-1.592598430719373e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
56.4,-0.05,-1.59256736912944e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
56.5,-0.05,-1.592538897336004e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
56.6,-0.05,-1.592512799411358e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
56.7,-0.05,-1.592488877431661e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
56.8,-0.05,-1.592466949974895e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
56.9,-0.05,-1.592446850745304e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
57,-0.05,-1.592428427312549e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
57.1,-0.05,-1.592411539954752e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
57.2,-0.05,-1.592396060600356e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
57.3,-0.05,-1.592381871854922e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
57.4,-0.05,-1.592368866112892e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
57.5,-0.05,-1.592356944739559e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
57.6,-0.05,-1.59234601732479e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
57.7,-0.05,-1.592336000995811e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
57.8,-0.05,-1.592326819790053e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
57.9,-0.05,-1.592318404077923e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
58,-0.05,-1.592310690035673e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
58.1,-0.05,-1.592303619160629e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
58.2,-0.05,-1.592297137828062e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
58.3,-0.05,-1.592291196884138e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
58.4,-0.05,-1.592285751273326e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
58.5,-0.05,-1.592280759696689e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
58.6,-0.05,-1.592276184298521e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
58.7,-0.05,-1.592271990379572e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
58.8,-0.05,-1.592268146133439e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
58.9,-0.05,-1.592264622405865e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
59,-0.05,-1.592261392473131e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
59.1,-0.05,-1.592258431840131e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
59.2,-0.05,-1.592255718056399e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
59.3,-0.05,-1.592253230539306e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
59.4,-0.05,-1.592250950423489e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
59.5,-0.05,-1.592248860415943e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
59.6,-0.05,-1.592246944663737e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
59.7,-0.05,-1.592245188639317e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
59.8,-0.05,-1.592243579024903e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
59.9,-0.05,-1.592242103613739e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
60,-0.05,-1.592240751216758e-12,-7.757140337815437e-11,-0.11,-0.115,-0.05
60,-0.11,-6.36896300486703e-12,-7.757140337815437e-11,-0.11,-0.115,-0.11
60.1,-0.11,-2.300839099547918e-11,-7.757140337815437e-11,-0.11,-0.115,-0.11
60.2,-0.11,-3.531502101572271e-11,-7.757140337815437e-11,-0.11,-0.115,-0.11
60.3,-0.11,-4.441708525366997e-11,-7.757140337815437e-11,-0.11,-0.115,-0.11
60.4,-0.11,-5.114903163211732e-11,-7.757140337815437e-11,-0.11,-0.115,-0.11
60.5,-0.11,-5.612802330471979e-11,-7.757140337815437e-11,-0.11,-0.115,-0.11
60.6,-0.11,-5.981051818512754e-11,-7.757140337815437e-11,-0.11,-0.115,-0.11
60.7,-0.11,-6.253411553916423e-11,-7.757140337815437e-11,-0.11,-0.115,-0.11
60.8,-0.11,-6.454850599658992e-11,-7.757140337815437e-11,-0.11,-0.115,-0.11
60.9,-0.11,-6.603836238400979e-11,-7.757140337815437e-11,-0.11,-0.115,-0.11
61,-0.11,-6.71402699347254e-11,-7.757140337815437e-11,-0.11,-0.115,-0.11
61.1,-0.11,-6.795524798270583e-11,-7.757140337815437e-11,-0.11,-0.115,-0.11
61.2,-0.11,-6.85580110896703e-11,-7.757140337815437e-11,-0.11,-0.115,-0.11
61.3,-0.11,-6.900381863497419e-11,-7.757140337815437e-11,-0.11,-0.115,-0.11
61.4,-0.11,-6.933354081803931e-11,-7.757140337815437e-11,-0.11,-0.115,-0.11
61.5,-0.11,-6.957740550579943e-11,-7.757140337815437e-11,-0.11,-0.115,-0.11
61.6,-0.11,-6.975776942779562e-11,-7.757140337815437e-11,-0.11,-0.115,-0.11
61.7,-0.11,-6.989116776663197e-11,-7.757140337815437e-11,-0.11,-0.115,-0.11
61.8,-0.11,-6.998983005245017e-11,-7.757140337815437e-11,-0.11,-0.115,-0.11
61.9,-0.11,-7.006280132564173e-11,-7.757140337815437e-11,-0.11,-0.115,-0.11
62,-0.11,-7.011677135773923e-11,-7.757140337815437e-11,-0.11,-0.115,-0.11
62.1,-0.11,-7.015668794734837e-11,-7.757140337815437e-11,-0.11,-0.115,-0.11
62.2,-0.11,-7.018621051874348e-11,-7.757140337815437e-11,-0.11,-0.115,-0.11
62.3,-0.11,-7.020804560612002e-11,-7.757140337815437e-11,-0.11,-0.115,-0.11
62.4,-0.11,-7.022419497990979e-11,-7.757140337815437e-11,-0.11,-0.115,-0.11
62.5,-0.11,-7.023613916265193e-11,-7.757140337815437e-11,-0.11,-0.115,-0.11
